0.39436619718309857,4.695771033585318,1920,1080,2
0.36801242236024845,4.777304825019024,1920,1080,2
0.361244019138756,4.922514144404073,1920,1080,2
0.3747913188647746,5.436476282680263,1920,1080,2
0.35815047021943575,5.377287749273532,1920,1080,2
0.38,5.462307204835701,1920,1080,2
0.40016233766233766,5.3364268262900225,1920,1080,2
0.3757396449704142,4.994606873989824,1920,1080,2
0.37962962962962965,4.819029631209225,1920,1080,2
0.3991031390134529,5.0990106402655915,1920,1080,2
0.4666160849772382,5.359711103841854,1920,1080,2
0.4899845916795069,5.337627702574246,1920,1080,2
0.4498525073746313,4.719537466908145,1920,1080,2
0.4607142857142857,4.874447901756545,1920,1080,2
0.4022038567493113,3.69722859385876,1920,1080,2
0.4718208092485549,3.734447616019324,1920,1080,2
0.6241084165477889,4.565375889820024,1920,1080,2
0.6264619883040936,4.886700389715693,1920,1080,2
0.5619891008174387,4.153628382634347,1920,1080,2
0.6145404663923183,4.456570782870875,1920,1080,2
0.6467025572005384,4.798357926457472,1920,1080,2
0.6414073071718539,4.460391454813876,1920,1080,2
0.7507204610951008,5.230958971124976,1920,1080,2
0.6915204678362573,4.8381571238276475,1920,1080,2
0.6846715328467153,4.826612517673132,1920,1080,2
0.5751043115438108,4.426331685896317,1920,1080,2
0.507278020378457,4.403330684909644,1920,1080,2
0.5014224751066856,4.574653183152095,1920,1080,2
0.4541095890410959,4.7108462246579235,1920,1080,2
0.4714086471408647,4.692223882267333,1920,1080,2
0.4734265734265734,4.6066985440093395,1920,1080,2
0.4383468834688347,4.154607717809943,1920,1080,2
0.4180672268907563,4.217885243608893,1920,1080,2
0.38726207906295756,4.22531920356526,1920,1080,2
0.36447166921898927,4.000718875434018,1920,1080,2
0.31547619047619047,4.142750238084283,1920,1080,2
0.31825273010920435,3.932459512910831,1920,1080,2
0.31556195965417866,3.980118445451209,1920,1080,2
0.33157894736842103,4.442724362659055,1920,1080,2
0.37319422150882825,4.794991759818178,1920,1080,2
0.3061708860759494,4.714139439425001,1920,1080,2
0.3062200956937799,4.236566298995494,1920,1080,2
0.2917329093799682,4.269017492533393,1920,1080,2
0.3001605136436597,4.266290652228412,1920,1080,2
0.2907692307692308,3.5080225890388874,1920,1080,2
0.25,3.1459681156387114,1920,1080,2
0.2588325652841782,2.950861446444594,1920,1080,2
0.3649093904448105,3.4308712276311497,1920,1080,2
0.3933884297520661,3.4850029473929007,1920,1080,2
0.33943427620632277,3.2473604813648227,1920,1080,2
0.2708333333333333,2.9825156002199815,1920,1080,2
0.29445350734094616,2.9783342569369164,1920,1080,2
0.2601246105919003,3.3284760225134984,1920,1080,2
0.32564102564102565,3.249777213827661,1920,1080,2
0.32280701754385965,2.634821978330721,1920,1080,2
0.3109090909090909,2.7006176214321935,1920,1080,2
0.2662671232876712,2.585803398620317,1920,1080,2
0.27692307692307694,2.7422426599498175,1920,1080,2
0.27842809364548493,2.7054051317877934,1920,1080,2
0.24287974683544303,2.567896974493939,1920,1080,2
0.37075928917609047,3.1943409025194898,1920,1080,2
0.33915022761760244,3.0056724127384897,1920,1080,2
0.2852897473997028,2.636108947691642,1920,1080,2
0.32739938080495357,2.7132015952049207,1920,1080,2
0.29878048780487804,3.13855329817305,1920,1080,2
0.30966767371601206,2.925437485523192,1920,1080,2
0.3261538461538461,3.119135823272797,1920,1080,2
0.36255924170616116,3.213823483138366,1920,1080,2
0.30095108695652173,2.881158181183189,1920,1080,2
0.28694404591104733,2.856845384955334,1920,1080,2
0.2735294117647059,2.9150026559900533,1920,1080,2
0.2754491017964072,2.7773725805160154,1920,1080,2
0.2982062780269058,3.129195622352511,1920,1080,2
0.275,2.8416738542833597,1920,1080,2
0.23460410557184752,2.130790658778426,1920,1080,2
0.27285714285714285,2.622807733739411,1920,1080,2
0.22836879432624113,2.2359831715429723,1920,1080,2
0.30547112462006076,2.5330941181638407,1920,1080,2
0.252361673414305,2.5296643206155456,1920,1080,2
0.2475177304964539,2.1027028050975396,1920,1080,2
0.26759530791788855,2.2930194516675577,1920,1080,2
0.24557522123893805,2.157637776670407,1920,1080,2
0.21398305084745764,1.954941431274278,1920,1080,2
0.22777777777777777,2.0423109338730194,1920,1080,2
0.2746478873239437,2.297562597645856,1920,1080,2
0.2751060820367751,2.3697295028358867,1920,1080,2
0.2583212735166425,2.0495453778053987,1920,1080,2
0.2613981762917933,2.2013188619627884,1920,1080,2
0.3470319634703196,2.686251345219525,1920,1080,2
0.2507062146892655,2.1839002736424615,1920,1080,2
0.252400548696845,2.354273556053959,1920,1080,2
0.27761627906976744,2.4995567312542137,1920,1080,2
0.2946927374301676,2.3276693190103996,1920,1080,2
0.28939828080229224,2.616632261969763,1920,1080,2
0.27864214992927866,2.5965398301903844,1920,1080,2
0.260119940029985,2.4395600134199733,1920,1080,2
0.22183098591549297,2.3281231090453227,1920,1080,2
0.23550724637681159,2.1767813203475805,1920,1080,2
0.22492836676217765,2.1651664859253024,1920,1080,2
0.21804511278195488,2.1775973027633992,1920,1080,2
0.2237442922374429,2.5216292928933712,1920,1080,2
0.22712933753943218,2.4130930239554256,1920,1080,2
0.2583841463414634,2.8390391192662827,1920,1080,2
0.21755162241887904,2.510203700701706,1920,1080,2
0.2287878787878788,2.8051503039466286,1920,1080,2
0.27794561933534745,3.2270238283259594,1920,1080,2
0.2841079460269865,3.37408137183885,1920,1080,2
0.2694099378881988,3.0467392649718352,1920,1080,2
0.7148362235067437,5.684342108317472,1920,1080,3
0.663926499032882,3.7827824922111293,1920,1080,3
3.046448087431694,21.086661569036636,1920,1080,3
2.7922832980972516,22.152566167597957,1920,1080,3
2.2563710499490317,13.609797120325108,1920,1080,3
2.1903061224489795,13.228245827069857,1920,1080,3
2.0328542094455853,13.299964824693635,1920,1080,3
2.013960703205791,13.238019169461522,1920,1080,3
1.8670756646216768,12.428619087809299,1920,1080,3
1.8270408163265306,12.326797315586825,1920,1080,3
1.8527968596663396,13.157307455511244,1920,1080,3
1.333658536585366,8.404986254134103,1920,1080,3
1.284256559766764,8.172585960341575,1920,1080,3
1.1557971014492754,7.668440813461157,1920,1080,3
1.1101083032490975,7.459007516356626,1920,1080,3
0.8602941176470589,6.576227169056817,1920,1080,3
0.9147204529370134,7.036703583426275,1920,1080,3
0.8609364081062194,6.4656446460100785,1920,1080,3
0.8069511355815554,6.568166560827402,1920,1080,3
0.880901287553648,7.740512678546334,1920,1080,3
0.8757082152974505,7.23340813139387,1920,1080,3
0.8884388807069219,6.921708635501566,1920,1080,3
0.8981281497480201,8.080223888881344,1920,1080,3
0.9744897959183674,8.957406789997837,1920,1080,3
0.9749637155297532,8.302774041480316,1920,1080,3
1.0663884673748103,9.168666582231795,1920,1080,3
1.04463615903976,8.355523580541144,1920,1080,3
1.0739776951672861,8.589064942954968,1920,1080,3
0.9383712399119589,7.0500684596329855,1920,1080,3
0.8996336996336997,8.107485340544422,1920,1080,3
0.8594319009468318,6.110619650287147,1920,1080,3
0.9739970282317979,7.050291105873169,1920,1080,3
0.8708584337349398,7.430329119854423,1920,1080,3
0.7882575757575757,5.973303486322735,1920,1080,3
0.8295894655305964,6.32963654146356,1920,1080,3
0.7560698027314112,5.141276215504365,1920,1080,3
0.7907884465261514,5.248726197922354,1920,1080,3
0.8287617554858934,6.064816725592487,1920,1080,3
0.8377831715210357,6.39435085973445,1920,1080,3
0.7719367588932806,4.984835006640781,1920,1080,3
0.762509622786759,4.705121791090961,1920,1080,3
0.6882621951219512,3.82371643115541,1920,1080,3
0.7577813248204309,4.726412568093607,1920,1080,3
0.8363047001620746,6.335336925709884,1920,1080,3
0.9735729386892178,6.4337031546951975,1920,1080,3
0.8122130394857667,5.42841785853013,1920,1080,3
0.8952205882352942,6.27330618889084,1920,1080,3
0.8123348017621146,6.14512645355639,1920,1080,3
0.7484134179510427,5.697769976480175,1920,1080,3
0.7278424350940018,4.778745101498166,1920,1080,3
0.49659284497444633,3.5539150342997874,1920,1080,3
0.53125,4.71303636924029,1920,1080,3
0.42395264116575593,2.9361604678285396,1920,1080,3
0.41621863799283154,2.3949088104272245,1920,1080,3
0.4156736938588451,2.2114902797459104,1920,1080,3
0.41868823000898475,2.0793753132744834,1920,1080,3
0.40145985401459855,2.0451914550487342,1920,1080,3
0.44920037629350895,2.6864624944475284,1920,1080,3
0.4564198687910028,2.6634432977759186,1920,1080,3
0.49322362052274926,3.1796717221655553,1920,1080,3
0.40384615384615385,2.3349209486556974,1920,1080,3
0.43922651933701656,3.468881519534954,1920,1080,3
0.4597594819611471,3.8580261662666153,1920,1080,3
0.4301675977653631,3.7425609105669753,1920,1080,3
0.39790337283500454,3.1929110714330546,1920,1080,3
0.41621129326047357,5.538266567678285,1920,1080,3
0.4121024734982332,3.7041071889508945,1920,1080,3
0.4484240687679083,4.480000650211599,1920,1080,3
0.5800395256916996,4.927740384281664,1920,1080,3
0.5760549558390579,4.030411349191583,1920,1080,3
0.6393360160965795,3.476198454626304,1920,1080,3
0.7697768762677485,4.949976883478382,1920,1080,3
1.2639620653319283,9.760440763695911,1920,1080,3
1.3401323042998898,9.187698452228869,1920,1080,3
1.2841993637327678,9.207939227947671,1920,1080,3
1.1325604838709677,8.223829354405035,1920,1080,3
1.1048057259713702,8.58495422659242,1920,1080,3
1.1633298208640674,8.922667637187633,1920,1080,3
1.1607883817427387,7.852311404879528,1920,1080,3
0.4190871369294606,3.0663798645528173,1920,1080,3
0.5198711063372717,4.498344651321863,1920,1080,3
0.5574971815107103,4.146291539794131,1920,1080,3
0.8584579976985041,4.596690450725316,1920,1080,3
1.0869822485207101,5.938028761106856,1920,1080,3
0.4849246231155779,3.4011192171095233,1920,1080,2
0.8333333333333334,8.1563974843905,1920,1080,2
1.171270718232044,12.718410244946332,1920,1080,2
1.3379888268156424,14.247375858740106,1920,1080,2
1.782258064516129,19.369418231921173,1920,1080,2
1.1312849162011174,11.431644017426764,1920,1080,2
1.5562130177514792,14.77778517813787,1920,1080,2
0.7365900383141762,12.832477291218268,1920,1080,2
0.7268244575936884,11.575488895522652,1920,1080,2
0.6160714285714286,8.557167679396652,1920,1080,2
0.5283975659229209,5.452282852568819,1920,1080,2
0.4959514170040486,6.043196713988007,1920,1080,2
0.4425403225806452,4.377041551128978,1920,1080,2
0.5813008130081301,7.211912566076425,1920,1080,2
0.6977225672877847,8.554945719440632,1920,1080,2
0.6284796573875803,6.1932288819372365,1920,1080,2
0.7069716775599129,7.960049716104664,1920,1080,2
0.7032258064516129,8.309541757391235,1920,1080,2
1.2085308056872037,9.591372664797388,1920,1080,2
1.2725,9.787593869281663,1920,1080,2
1.8126550868486353,32.8603747986588,1920,1080,2
1.819693094629156,33.28625125585573,1920,1080,2
2.0623409669211195,38.81530359269596,1920,1080,2
2.2546174142480213,40.553547109531294,1920,1080,2
2.010362694300518,35.22019772584657,1920,1080,2
1.7097625329815302,31.008683517776344,1920,1080,2
1.7717086834733893,23.07378520631297,1920,1080,2
1.6784660766961652,19.682955566427776,1920,1080,2
1.105421686746988,7.61177952076797,1920,1080,2
0.45663265306122447,4.248427907047825,1920,1080,2
0.42487046632124353,3.583143192598007,1920,1080,2
0.3801546391752577,3.261252206663595,1920,1080,2
0.34350132625994695,2.606493919499048,1920,1080,2
0.2819843342036554,2.33267498030121,1920,1080,2
0.3516483516483517,2.868926461444874,1920,1080,2
0.4183098591549296,3.766281457440927,1920,1080,2
0.3181818181818182,3.449663865527186,1920,1080,2
0.3123249299719888,4.079883618070194,1920,1080,2
0.45081967213114754,4.455185090602361,1920,1080,2
0.43380281690140843,4.415463979957477,1920,1080,2
0.3237822349570201,4.396994482575457,1920,1080,2
0.3492537313432836,4.101378477199141,1920,1080,2
0.3201219512195122,4.15180213410245,1920,1080,2
0.3556851311953353,4.649871127087855,1920,1080,2
0.3563218390804598,4.333382877243531,1920,1080,2
0.4956896551724138,4.766002546317216,1920,1080,2
0.3319672131147541,2.975958303481692,1920,1080,2
0.30346820809248554,3.2551141790040843,1920,1080,2
0.31736526946107785,3.644723559429721,1920,1080,2
0.4780821917808219,4.7682812323784685,1920,1080,2
0.42213114754098363,4.255189932288511,1920,1080,2
0.3839541547277937,4.281482130725359,1920,1080,2
0.35294117647058826,4.286142876905257,1920,1080,2
0.3359621451104101,4.380005485046816,1920,1080,2
0.49333333333333335,5.3103630342525125,1920,1080,2
0.4367469879518072,4.369655664092068,1920,1080,2
0.4504643962848297,5.527641609742825,1920,1080,2
0.48753894080996885,5.509111726197199,1920,1080,2
0.39823008849557523,5.373440348063605,1920,1080,2
0.5737951807228916,6.273256014087902,1920,1080,2
0.3584070796460177,3.7245512250989985,1920,1080,2
0.26955307262569833,2.7577914654187268,1920,1080,2
0.47074468085106386,4.177790248485921,1920,1080,2
0.4175977653631285,3.788515110598773,1920,1080,2
0.24573863636363635,2.3726026225258043,1920,1080,2
0.26628895184135976,2.231926998389186,1920,1080,2
0.391304347826087,2.9235049012054692,1920,1080,2
0.45089285714285715,3.7016484954353115,1920,1080,2
0.33670520231213874,2.9018251402019724,1920,1080,2
0.5175438596491229,3.8807013011733402,1920,1080,2
0.422554347826087,3.623610227936062,1920,1080,2
0.511204481792717,4.130048114583586,1920,1080,2
0.5,4.278810486348068,1920,1080,2
0.4502840909090909,4.9633257189126345,1920,1080,2
0.5672268907563025,5.213343834288602,1920,1080,2
0.5667655786350149,4.765338431777849,1920,1080,2
0.5073529411764706,4.612875719640004,1920,1080,2
0.4472934472934473,4.596008093483971,1920,1080,2
0.5266272189349113,4.616749911854469,1920,1080,2
0.524024024024024,4.362792383417325,1920,1080,2
0.6125730994152047,4.748165523157312,1920,1080,2
0.5341614906832298,5.257684179412309,1920,1080,2
0.546031746031746,5.8989056127017,1920,1080,2
0.6639871382636656,7.306592331465254,1920,1080,2
0.7492063492063492,8.624013594680235,1920,1080,2
0.6828478964401294,9.028258243186615,1920,1080,2
0.7709677419354839,9.58665717743516,1920,1080,2
0.9336734693877551,11.547882662575676,1920,1080,2
0.7645161290322581,10.783097537711713,1920,1080,2
0.774671052631579,10.88815975810924,1920,1080,2
0.6875,9.305116307423612,1920,1080,2
0.7404371584699454,12.50451738373574,1920,1080,2
0.8728571428571429,13.725273054047534,1920,1080,2
0.9711246200607903,15.2859249166983,1920,1080,2
1.0262345679012346,14.369734892587596,1920,1080,2
0.9210526315789473,15.859750723438683,1920,1080,2
0.9051987767584098,15.01890359937969,1920,1080,2
0.8905775075987842,14.113689574490673,1920,1080,2
1.0045731707317074,15.645534617786423,1920,1080,2
1.0095238095238095,14.60701847271138,1920,1080,2
1.0482315112540193,15.529225277149552,1920,1080,2
1.1725352112676057,14.949509598467625,1920,1080,2
1.0921052631578947,14.878335655699415,1920,1080,2
1.1619718309859155,16.640889028569905,1920,1080,2
1.170774647887324,15.540889662840948,1920,1080,2
1.210909090909091,15.27681157509074,1920,1080,2
1.3200757575757576,15.333564342604957,1920,1080,2
1.120748299319728,14.848035605588034,1920,1080,2
1.24822695035461,15.477004689579294,1920,1080,2
1.225177304964539,15.4549736355306,1920,1080,2
0.8179190751445087,10.854067310121211,1920,1080,2
0.7996845425867508,9.381340962789281,1920,1080,2
0.6906906906906907,8.229103326911648,1920,1080,2
0.7705696202531646,8.941196132684244,1920,1080,2
0.7140625,8.207577809323144,1920,1080,2
0.7190332326283988,8.356640735521747,1920,1080,2
0.8302469135802469,10.500171012752999,1920,1080,2
0.7578125,9.095582799625527,1920,1080,2
0.8486842105263158,9.854373774077395,1920,1080,2
0.9026845637583892,11.099334560794459,1920,1080,2
0.8355263157894737,10.91809765032073,1920,1080,2
0.928082191780822,11.574134147033137,1920,1080,2
0.9335548172757475,12.11690989087042,1920,1080,2
0.8975694444444444,11.094954480561556,1920,1080,2
0.5469798657718121,5.616473338135228,1920,1080,2
0.396,2.554443970808521,1920,1080,0
0.21031746031746032,1.0472056062486628,1920,1080,0
0.1991869918699187,0.8083402582849141,1920,1080,0
0.1461038961038961,0.6740200310025012,1920,1080,0
0.7286634460547504,2.825587534035415,1920,1080,0
0.6389337641357028,2.7297652370208882,1920,1080,0
0.17955801104972377,0.9355305896675847,1920,1080,0
0.2911764705882353,1.3467537543071801,1920,1080,0
0.4583333333333333,2.739925630435516,1920,1080,0
0.7595628415300546,5.3752218228607145,1920,1080,0
0.6807228915662651,4.691429197074462,1920,1080,0
0.5105820105820106,3.615061699312352,1920,1080,0
0.294478527607362,1.1719236733527927,1920,1080,0
0.42196531791907516,1.7282028685505986,1920,1080,0
0.281767955801105,1.3381975059534448,1920,1080,0
0.24585635359116023,1.2880869198417344,1920,1080,0
0.09821428571428571,0.4887390498451474,1920,1080,0
0.18627450980392157,0.8102334710350739,1920,1080,0
0.10571428571428572,0.5570036456114896,1920,1080,0
0.17574257425742573,0.7429908072598079,1920,1080,0
0.18586387434554974,0.7384426532578101,1920,1080,0
0.3192090395480226,1.4520873136529906,1920,1080,0
0.3163841807909605,1.4077719822826549,1920,1080,0
0.29428571428571426,1.2144235215920016,1920,1080,0
0.4721739130434783,2.0136727347803394,1920,1080,0
0.39103690685413006,1.4316558482687705,1920,1080,0
0.39177101967799643,1.431002342512555,1920,1080,0
0.3694096601073345,1.308406085712802,1920,1080,0
0.37207207207207205,1.4633154488741393,1920,1080,0
0.37615526802218113,1.5905813367542205,1920,1080,0
0.3644067796610169,1.535356861868722,1920,1080,0
0.21962616822429906,1.3657656270752572,1920,1080,0
0.25129533678756477,1.5405775381713676,1920,1080,0
2.7729805013927575,34.82224051223727,1920,1080,2
2.739644970414201,37.55221566897354,1920,1080,2
2.894126738794436,38.855526356112094,1920,1080,2
3.248371335504886,40.60236336752127,1920,1080,2
3.9665032679738563,51.2284158807904,1920,1080,2
4.430213464696223,59.10955685098881,1920,1080,2
4.994057724957555,60.28546591859545,1920,1080,2
5.012975778546712,61.5504287674437,1920,1080,2
4.666092943201377,59.21214262987759,1920,1080,2
4.606896551724138,59.49162317755032,1920,1080,2
4.674023769100169,60.43850671828017,1920,1080,2
4.454090150250417,60.229277949646544,1920,1080,2
5.2786324786324785,82.54551278041204,1920,1080,2
5.9109477124183005,82.04337782051566,1920,1080,2
4.419213973799127,62.81382655873868,1920,1080,2
6.266949152542373,106.46096899305827,1920,1080,2
3.339124839124839,56.84817313180153,1920,1080,2
5.878415300546448,92.62248336560152,1920,1080,2
7.1951058201058204,112.87317572744344,1920,1080,2
4.466740576496674,88.32332636560541,1920,1080,2
6.169047619047619,129.401782920107,1920,1080,2
5.87914691943128,87.63444088174548,1920,1080,2
5.892857142857143,87.42996419681174,1920,1080,2
4.699756394640682,82.67962941695681,1920,1080,2
5.992957746478873,87.58491187296264,1920,1080,2
5.255208333333333,95.91896861716975,1920,1080,2
5.0945040214477215,90.65326724699786,1920,1080,2
5.40975935828877,85.2258454399728,1920,1080,2
9.081521739130435,107.44255042695852,1920,1080,2
5.0593849416755035,82.08395964505421,1920,1080,2
4.01283422459893,78.56802526881383,1920,1080,2
4.342105263157895,82.09014590618054,1920,1080,2
5.349206349206349,96.25505765261762,1920,1080,2
5.565891472868217,102.46481175495266,1920,1080,2
5.943931398416886,91.61579367394668,1920,1080,2
6.19097651421508,106.22294315062265,1920,1080,2
6.305687203791469,117.35109871875643,1920,1080,2
5.950753186558517,84.78742525900572,1920,1080,2
3.308959835221421,63.22452603318542,1920,1080,2
4.0181818181818185,71.36892694718487,1920,1080,2
3.469498910675381,64.04384430552889,1920,1080,2
3.390032502708559,64.10285181090984,1920,1080,2
3.1898936170212764,61.793757465384864,1920,1080,2
3.621808510638298,72.52199081691322,1920,1080,2
4.041615667074663,81.5080481647492,1920,1080,2
4.2760989010989015,73.89364390836437,1920,1080,2
4.281388478581979,76.76620634417762,1920,1080,2
4.025502318392581,76.49022656009357,1920,1080,2
4.177364864864865,76.2891445455282,1920,1080,2
7.359894921190893,99.52916558170276,1920,1080,2
5.238301559792028,76.92346331842059,1920,1080,2
3.6243781094527363,69.23122230631341,1920,1080,2
3.51493848857645,51.05715676210987,1920,1080,2
3.2383093525179856,62.70197830015589,1920,1080,2
3.1561302681992336,48.21226464728463,1920,1080,2
3.6704312114989732,69.7373681894481,1920,1080,2
3.2058823529411766,56.421700104736715,1920,1080,2
3.032978723404255,50.371666276465696,1920,1080,2
0.0639763779527559,0.7882887472546454,1920,1080,0
0.06187624750499002,0.7924063710879723,1920,1080,0
0.20082815734989648,3.226770677255574,1920,1080,0
0.06673511293634497,0.7603915408116556,1920,1080,0
0.10087719298245613,0.3871840792623399,1920,1080,0
0.07303370786516854,0.322826020192329,1920,1080,0
0.018691588785046728,0.11691585049716641,1920,1080,0
0.03146853146853147,0.15885058309930838,1920,1080,0
0.12083333333333333,0.7158789275351586,1920,1080,0
0.08984375,0.6744024952399995,1920,1080,0
0.10964912280701754,0.7337681284703498,1920,1080,0
0.09545454545454546,0.545624973374797,1920,1080,0
0.061224489795918366,0.2397416351932802,1920,1080,0
0.03816793893129771,0.14643760376527387,1920,1080,0
0.03793103448275862,0.14482758620689654,1920,1080,0
0.03355704697986577,0.14954550305474626,1920,1080,0
0.03333333333333333,0.15986105077709065,1920,1080,0
0.061764705882352944,0.2437630308822761,1920,1080,0
0.06369426751592357,0.24420750971567914,1920,1080,0
0.05120481927710843,0.21697202968014462,1920,1080,0
0.05688622754491018,0.24725536313847402,1920,1080,0
0.041916167664670656,0.20773351806828327,1920,1080,0
0.03428571428571429,0.16551712409097416,1920,1080,0
0.033950617283950615,0.16783427313978425,1920,1080,0
0.033112582781456956,0.16942514974127196,1920,1080,0
0.03184713375796178,0.14587238841527117,1920,1080,0
0.03873239436619718,0.1686101393494772,1920,1080,0
0.045454545454545456,0.23236714560825228,1920,1080,0
0.06918238993710692,0.2885552137598607,1920,1080,0
0.05555555555555555,0.24845199749997662,1920,1080,0
0.0572289156626506,0.24180951007742532,1920,1080,0
0.05847953216374269,0.23464798418408048,1920,1080,0
0.05142857142857143,0.2511361936382369,1920,1080,0
0.05325443786982249,0.2553650370063915,1920,1080,0
0.05421686746987952,0.2799746997258374,1920,1080,0
0.06609195402298851,0.29836665063496004,1920,1080,0
0.08881578947368421,0.35402745621023873,1920,1080,0
0.29974570883661794,1.1571991687968701,1920,1080,0
0.294987146529563,1.182863095485928,1920,1080,0
0.28036175710594313,1.0580145089615454,1920,1080,0
0.2957377049180328,1.1213640098900535,1920,1080,0
0.2933774834437086,1.1524617402778552,1920,1080,0
0.30597014925373134,1.1690570318634446,1920,1080,0
0.28931451612903225,1.1185448318527742,1920,1080,0
0.2844653665097512,1.1400489465436927,1920,1080,0
0.2783018867924528,1.1263091576329605,1920,1080,0
0.2693863789615644,1.116488976326306,1920,1080,0
0.317433081674674,1.263210821042042,1920,1080,0
0.30815179198875614,1.2434297995254127,1920,1080,0
0.04116222760290557,0.5329352275211804,1920,1080,0
0.02066115702479339,0.15387592334731617,1920,1080,0
0.02064896755162242,0.1616239236790882,1920,1080,0
0.016566265060240965,0.13620154208661928,1920,1080,0
0.016722408026755852,0.1345920127615979,1920,1080,0
0.02264808362369338,0.16275917371605106,1920,1080,0
0.021235521235521235,0.1659558092690151,1920,1080,0
0.051440329218107,0.4518229918748302,1920,1080,0
0.052845528455284556,0.4784502766175943,1920,1080,0
0.061507936507936505,0.5609537901636074,1920,1080,0
0.06611570247933884,0.5337461121476867,1920,1080,0
0.053811659192825115,0.32013352097866565,1920,1080,0
0.1457286432160804,0.7790403494453855,1920,1080,0
0.1457286432160804,0.8106510484452577,1920,1080,0
0.13274336283185842,0.7913182099248083,1920,1080,0
0.16163793103448276,1.1212842421369726,1920,1080,0
0.24193548387096775,1.792905099635365,1920,1080,0
0.3125,2.0317574152551887,1920,1080,0
0.33256880733944955,1.9590284540551373,1920,1080,0
0.44026548672566373,3.148565893570272,1920,1080,0
3.386904761904762,70.830799024291,1920,1080,1
3.4734151329243352,71.32402736916157,1920,1080,1
3.389917695473251,70.11410982312708,1920,1080,1
3.518008474576271,71.94588209980176,1920,1080,1
3.5160599571734474,71.40237385838871,1920,1080,1
3.591409691629956,71.85032405755572,1920,1080,1
3.401063829787234,69.18822076398035,1920,1080,1
